row_id,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,pct_civilian_labor,pct_unemployment,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,gross_rent
100,1426,149,19.095,-1,31.547,0.75544232,0.037367585,0.200747754,0,0,0,0.006442341,0,13.689,0.498,0.039,0.285,0,0.117,0,0,0.305,0.511,0.223,0.253,0.198,0.372,0.274,0.156,439
101,10332,923,25.519,-1,24.556,0.660098424,0.319391559,0.010816722,0.001103544,0.000397674,0,0.008192076,0,16.412,0.38,0.082,0.362,0.282,0.12,0.129,0.097,0.35,0.473,0.224,0.151,0.250996016,0.423306773,0.202191235,0.123505976,473
102,68473,8643,29.042,91,28.489,0.907358549,0.055644607,0.012484941,0.000906005,0.003355204,9.96E-05,0.01975289,0.000398244,12.68,0.441,0.081,0.358,0.292,0.161,0.079,0.193,0.323,0.518,0.197,0.187,0.100401606,0.424698795,0.323293173,0.151606426,594
103,1505924,110911,20.361,0,35.398,0.695134508,0.07212764,0.178944527,0.001299597,0.037018524,0.000199938,0.012696064,0.0025792,4.807,0.515,0.054,0.249,0.178,0.08,0.08,0.183,0.225,0.505,0.232,0.145,0.102306921,0.290872618,0.265797392,0.341023069,1544
104,52468,5213,24.15,103,26.141,0.880475463,0.01001028,0.092906973,9.98E-05,0.003513079,0,0.012994401,0,7.232,0.496,0.074,0.278,0.158,0.098,0.07,0.205,0.272,0.504,0.237,0.162,0.117117117,0.339339339,0.347347347,0.196196196,674
105,61553,7991,27.746,323,31.439,0.903700656,0.05938309,0.009572739,0.002598888,0.0064621,0,0.017289129,0.000993397,16.33,0.362,0.076,0.339,0.284,0.14,0.13,0.06,0.381,0.519,0.211,0.184,0.176823177,0.376623377,0.258741259,0.187812188,596
106,135739,10144,18.994,0,30.251,0.453184831,0.019375931,0.369862329,0.119554893,0.012997271,0.000399916,0.021125564,0.003499265,9.84,0.444,0.072,0.25,0.154,0.074,0.09,0.128,0.196,0.512,0.252,0.135,0.094339623,0.2591857,0.361469712,0.285004965,1022
107,25505,3481,27.296,0,36.779,0.854536254,0.002282018,0.098702226,0.009515022,0.008443465,0.003492479,0.022830099,0.000198436,9.694,0.439,0.07,0.274,0.181,0.1,0.07,0.219,0.202,0.5,0.2,0.222,0.104,0.346,0.338,0.212,837
108,4262,510,31.05,0,28.175,0.884318304,0,0.008033451,0.069995809,0.01144642,0,0.026206016,0,14.852,0.493,0.034,0.291,0.121,0.099,0,0.237,0.299,0.498,0.221,0.24,0.133,0.385,0.31,0.172,480
109,44519,4406,26.097,84,26.439,0.903893139,0.036818601,0.019025113,0.003194216,0.00752994,0,0.027716586,0.001822406,11.144,0.488,0.055,0.346,0.299,0.102,0.09,0.178,0.3,0.492,0.224,0.133,0.142857143,0.382617383,0.270729271,0.203796204,650
110,14155,1436,23.128,2,33.936,0.580639667,0.357046953,0.040740667,0.002725396,0,0,0.009629066,0.009218252,13.821,0.39,0.066,0.349,0.18,0.135,0.101,0.091,0.285,0.477,0.18,0.186,0.199600798,0.315369261,0.299401198,0.185628743,716
111,364678,41388,30.084,337,32.505,0.746435152,0.013548426,0.13308099,0.003715052,0.064968357,0.00141192,0.035538332,0.00130177,6.296,0.474,0.064,0.23,0.082,0.072,0.06,0.163,0.146,0.507,0.236,0.166,0.059475806,0.195564516,0.381048387,0.36391129,1303
112,93897,12874,35.356,400,26.585,0.828533262,0.061608398,0.055936039,0.003160172,0.025381065,0.002970761,0.021911854,0.00049845,5.728,0.577,0.051,0.294,0.164,0.091,0.069,0.22,0.271,0.506,0.24,0.122,0.047,0.225,0.323,0.405,880
113,9061,1036,21.182,5,27.323,0.90681176,0.013236738,0.055462033,0,0.00625263,0.003978036,0.014258803,0,5.423,0.597,0.046,0.166,0.186,0.055,0.11,0.229,0.168,0.48,0.161,0.155,0.032096289,0.220661986,0.334002006,0.413239719,813
114,127503,8256,16.51,42,30.363,0.869473161,0.023926441,0.058717694,0.000596421,0.035626243,0.001481113,0.009274354,0.000904573,2.888,0.527,0.049,0.198,0.128,0.066,0.071,0.181,0.191,0.504,0.22,0.142,0.055832502,0.226321037,0.231306082,0.486540379,1328
115,75578,8179,26.127,93,33.298,0.85257968,0.074237343,0.048520876,0.002118772,0.006506939,0,0.015735143,0.000301247,14.018,0.453,0.063,0.314,0.173,0.129,0.08,0.122,0.266,0.507,0.207,0.205,0.169169169,0.316316316,0.286286286,0.228228228,670
116,45146,5271,32.626,68,25.042,0.915950401,0.00976047,0.039749016,0.008903939,0.006712813,0,0.01892336,0,11.117,0.5,0.054,0.287,0.226,0.086,0.06,0.257,0.251,0.488,0.255,0.149,0.106532663,0.392964824,0.328643216,0.171859296,767
117,25886,2790,24.164,0,30.387,0.901975326,0.06219621,0.018530582,0.000601317,0.000400878,0,0.014782373,0.001513314,15.01,0.34,0.104,0.351,0.262,0.125,0.08,0,0.332,0.509,0.228,0.183,0.206586826,0.44011976,0.239520958,0.113772455,578
118,136627,15662,32.392,1869,30.743,0.458932228,0.411656595,0.088468261,0.001188633,0.017000449,0,0.019427658,0.003326175,13.98,0.489,0.074,0.348,0.148,0.115,0.1,0.083,0.27,0.523,0.275,0.096,0.121878122,0.30969031,0.306693307,0.261738262,949
119,17846,1869,22.583,10,25.729,0.793063952,0.013445813,0.169467048,0.003993905,0.004491898,0,0.015537384,0,10.583,0.46,0.052,0.285,0.393,0.106,0.081,0,0.267,0.509,0.221,0.222,0.181094527,0.348258706,0.301492537,0.169154229,629
120,466320,71053,38.401,1621,32.89,0.65346485,0.078689117,0.226364165,0.001013466,0.02087138,0.000200686,0.016697104,0.002699231,13.796,0.471,0.078,0.293,0.188,0.105,0.091,0.193,0.267,0.515,0.232,0.147,0.151394422,0.307768924,0.283864542,0.256972112,822
121,10432,999,21.216,1,23.959,0.920845232,0.002431961,0.029244074,0.00880955,0.00674087,0.002119136,0.029809177,0,9.621,0.489,0.059,0.317,0.171,0.108,0.06,0.156,0.244,0.499,0.215,0.223,0.086432161,0.332663317,0.374874372,0.206030151,644
122,19657,2102,25.125,25,32.977,0.948501797,0.007935226,0.019151557,0.005875702,0.003230626,0.0007067,0.014598393,0,12.186,0.494,0.076,0.294,0.233,0.095,0.07,0.234,0.265,0.496,0.204,0.21,0.109218437,0.422845691,0.318637275,0.149298597,597
123,22431,2105,18.798,25,27.029,0.963439261,0.004249847,0.01232757,0.000401877,0.006470216,0.000803754,0.012307476,0,5.513,0.495,0.072,0.282,0.182,0.091,0.071,0.211,0.303,0.51,0.22,0.165,0.092092092,0.376376376,0.358358358,0.173173173,675
124,8923,908,26.329,21,38.949,0.977000131,0.001200432,0.00263288,0.002753932,0.003732435,0.001109643,0.011570548,0,21.567,0.393,0.087,0.357,0.298,0.135,0.1,0,0.342,0.503,0.205,0.192,0.290836653,0.430278884,0.18625498,0.092629482,489
125,15100,1891,29.848,8,24.945,0.933978821,0.026055481,0.015505654,0.006621064,0.004905969,0.00330056,0.009632451,0,12.372,0.49,0.05,0.281,0.198,0.111,0.07,0,0.32,0.55,0.215,0.188,0.138693467,0.424120603,0.236180905,0.201005025,598
126,6939,706,23.714,2,20.427,0.974309398,0.002558153,0.002944851,0.004164436,0.000594919,0,0.015428243,0,9.044,0.503,0.07,0.335,0.234,0.117,0.059,0,0.318,0.493,0.233,0.188,0.129129129,0.434434434,0.309309309,0.127127127,497
127,34293,3243,24.31,108,30.343,0.796626175,0.125400107,0.039961033,0.001769419,0.009900793,0,0.024364301,0.001978171,8.467,0.461,0.053,0.325,0.186,0.118,0.07,0.176,0.263,0.511,0.225,0.189,0.122244489,0.344689379,0.28256513,0.250501002,879
128,27929,1196,12.589,56,24.012,0.83399982,0.121651282,0.019693917,0.002726079,0.005442136,0.000601341,0.014682743,0.001202682,3.381,0.481,0.046,0.294,0.25,0.102,0.07,0.22,0.267,0.464,0.213,0.142,0.108,0.287,0.329,0.276,970
129,5543,613,22.888,1,23.616,0.946288631,0.003817868,0.027759916,0.002009404,0.00178837,0.000401881,0.017933931,0,5.817,0.525,0.035,0.314,0.125,0.109,0.06,0.128,0.3,0.502,0.235,0.205,0.077309237,0.351405622,0.353413655,0.217871486,510
130,7700,633,16.91,7,24.337,0.963406554,0.00280098,0.010782266,0.000803148,0,0,0.022207052,0,13.377,0.391,0.073,0.307,0.231,0.128,0.08,0,0.32,0.465,0.198,0.174,0.116232465,0.502004008,0.25250501,0.129258517,629
131,6452,572,24.748,0,25.542,0.889197287,0.001493001,0.10699506,0.001513041,0,0,0.000801611,0,11.045,0.459,0.04,0.286,0,0.088,0.07,0,0.241,0.485,0.324,0.128,0.078685259,0.37250996,0.347609562,0.201195219,626
132,65786,9104,30.928,89,27.154,0.917897454,0.004793068,0.028848463,0.022884646,0.005483509,0.000800512,0.018992155,0.000300192,8.314,0.534,0.037,0.237,0.174,0.067,0.081,0.18,0.198,0.505,0.22,0.149,0.054325956,0.236418511,0.326961771,0.382293763,783
133,4134,400,27.308,1,23.127,0.640783126,0.01044101,0.329628998,0.004072094,0.003209532,0,0.01186524,0,8.758,0.613,0.024,0.304,0,0.096,0.07,0,0.263,0.497,0.298,0.125,0.177177177,0.256256256,0.322322322,0.244244244,713
134,129343,15806,30.981,371,30.5,0.857539473,0.077726624,0.035502781,0.000599203,0.004364196,0.000808924,0.02275973,0.00069907,12.863,0.446,0.071,0.375,0.281,0.125,0.09,0.167,0.339,0.499,0.225,0.162,0.126746507,0.390219561,0.30738523,0.175648703,702
135,113368,12099,26.765,245,28.95,0.86945576,0.023460498,0.087112089,0.001377697,0.006591141,0,0.0119037,9.91E-05,9.747,0.517,0.082,0.295,0.222,0.099,0.08,0.24,0.273,0.496,0.225,0.168,0.118762475,0.376247505,0.342315369,0.162674651,700
136,20883,1804,21.743,16,21.983,0.957305293,0.006600926,0.021553633,0.003008654,0.00269672,0,0.008834776,0,5.945,0.53,0.035,0.306,0.189,0.084,0.06,0.248,0.27,0.489,0.251,0.164,0.065065065,0.331331331,0.357357357,0.246246246,729
137,448216,57613,35.707,656,29.894,0.803549237,0.017736243,0.084237212,0.005815977,0.041010091,0.007028881,0.03884277,0.001779589,7.985,0.462,0.071,0.294,0.154,0.088,0.06,0.16,0.19,0.508,0.256,0.127,0.085170341,0.256513026,0.386773547,0.271543086,990
138,298234,22999,21.745,400,25.153,0.848823907,0.035573797,0.037349978,0.001204191,0.053827319,0.000100349,0.021013126,0.002107334,3.506,0.537,0.041,0.221,0.124,0.075,0.07,0.191,0.194,0.509,0.291,0.095,0.03888335,0.159521436,0.243270189,0.558325025,1016
139,11878,1178,20.695,22,25.998,0.957261374,0.001896832,0.024229537,0.001098166,0.004782014,0,0.010732077,0,6.442,0.588,0.032,0.316,0.204,0.104,0.061,0.246,0.29,0.51,0.229,0.219,0.083083083,0.367367367,0.337337337,0.212212212,600
140,3192,358,24.981,0,25.508,0.491511275,0.000905196,0.50447569,0,0.001890853,0,0.001216985,0,15.348,0.567,0.03,0.299,0,0.096,0.08,0,0.271,0.504,0.289,0.143,0.240480962,0.236472946,0.329659319,0.193386774,503
141,18054,2103,25.989,30,31.328,0.97284287,0.005237663,0.011292764,0.000807347,0.003209204,0,0.006610152,0,12.154,0.516,0.071,0.327,0,0.112,0.071,0,0.266,0.519,0.215,0.195,0.125628141,0.392964824,0.301507538,0.179899497,604
142,15355,1145,24.197,-1,26.42,0.515181538,0.458718626,0.015041431,0.003422601,0.000400304,0,0.006835195,0.000400304,12.511,0.348,0.057,0.349,0,0.13,0.089,0,0.292,0.349,0.164,0.115,0.214070352,0.335678392,0.234170854,0.216080402,822
143,74852,5369,20.233,158,26.605,0.724724131,0.035639202,0.053946667,0.08155875,0.012744812,0.000402362,0.090883486,0.00010059,7.986,0.465,0.043,0.314,0.219,0.131,0.07,0.085,0.328,0.507,0.258,0.139,0.103792415,0.355289421,0.324351297,0.216566866,784
144,60593,6773,25.815,161,28.288,0.851761198,0.031325859,0.095428036,0.001722419,0.003535491,0,0.016025544,0.000201452,11.001,0.521,0.057,0.338,0.245,0.119,0.079,0.205,0.297,0.511,0.237,0.161,0.102487562,0.429850746,0.324378109,0.143283582,634
145,41280,4825,30.364,3,31.945,0.658037225,0.297660993,0.016960287,0.011844332,0.005693242,0.000995322,0.0088086,0,18.591,0.394,0.072,0.39,0.263,0.138,0.109,0.138,0.351,0.494,0.241,0.152,0.276,0.414,0.215,0.095,612
146,59180,8977,38.634,155,33.151,0.524668319,0.440237676,0.018502483,0.002000537,0.006976999,9.95E-05,0.007215869,0.000298588,18.989,0.421,0.086,0.359,0.256,0.142,0.119,0.136,0.326,0.524,0.247,0.137,0.169338677,0.288577154,0.323647295,0.218436874,722
147,59585,7586,31.928,149,30.749,0.520459022,0.247588328,0.21391535,0.002703083,0.004763053,0,0.010571164,0,19.023,0.445,0.064,0.364,0.202,0.141,0.08,0.12,0.34,0.508,0.256,0.148,0.281563126,0.300601202,0.310621242,0.107214429,622
148,6251,711,31.08,3,23.979,0.813445209,0.00341657,0.018348993,0.142380546,0.003919007,0,0.015776516,0.002713159,15.845,0.465,0.049,0.29,0.189,0.089,0.061,0.209,0.296,0.517,0.247,0.193,0.106425703,0.328313253,0.342369478,0.222891566,545
149,33227,4384,27.801,-1,36.758,0.359937293,0.00449335,0.561279307,0.050924632,0.008018133,0,0.014947877,0.000399409,16.898,0.453,0.101,0.179,0.164,0.071,0.11,0.146,0.147,0.507,0.198,0.196,0.126126126,0.252252252,0.332332332,0.289289289,732
150,36925,4708,37.599,0,22.989,0.442807953,0.020808869,0.479529487,0.003512927,0.040333977,0,0.012708238,0.000298549,13.25,0.544,0.034,0.332,0.207,0.088,0.081,0.185,0.245,0.501,0.317,0.09,0.279279279,0.232232232,0.302302302,0.186186186,689
151,26549,3155,29.04,168,30.289,0.404458345,0.436172756,0.14057333,0,0.00626519,0,0.011733535,0.000796844,17.055,0.426,0.057,0.418,0.261,0.131,0.11,0.192,0.257,0.484,0.242,0.132,0.212151394,0.369521912,0.269920319,0.148406375,784
152,14591,1326,19.085,0,33.468,0.771218702,0.132495751,0.055582614,0.011589651,0.006331567,0,0.021101911,0.001679804,14.511,0.344,0.069,0.363,0.299,0.134,0.089,0.081,0.318,0.451,0.211,0.165,0.249003984,0.375498008,0.271912351,0.103585657,659
153,2337,322,26.382,0,18.675,0.923389449,0.011162735,0.011192904,0.026800619,0.012419799,0,0.009453127,0.005581367,7.486,0.472,0.027,0.329,0.112,0.111,0,0.167,0.28,0.519,0.184,0.243,0.040714995,0.350546177,0.361469712,0.247269116,481
154,187109,19490,28.818,1229,28.129,0.695620074,0.16218697,0.09759553,0.002394493,0.025162127,9.98E-05,0.015444478,0.001496558,9.43,0.494,0.058,0.307,0.194,0.099,0.09,0.141,0.237,0.516,0.271,0.118,0.116766467,0.280439122,0.331337325,0.271457086,823
155,27345,4149,44.735,0,29.671,0.410981947,0.518278213,0.043965837,0.002503179,0.0029137,0.000500636,0.0179528,0.002903688,20.101,0.331,0.087,0.384,0.218,0.126,0.119,0.082,0.362,0.452,0.235,0.13,0.214925373,0.399004975,0.272636816,0.113432836,576
156,22438,2673,29.79,4,24.351,0.94385192,0.013336789,0.018569834,0.000797416,0.011153861,0.000398708,0.011492763,0.000398708,9.975,0.537,0.044,0.27,0.149,0.092,0.06,0.076,0.308,0.495,0.24,0.165,0.085,0.374,0.313,0.228,593
157,5641,630,23.024,0,27.397,0.883572853,0.005117677,0.08693108,0,0.001388517,0,0.021799716,0.001190157,4.968,0.602,0.044,0.198,0.169,0.061,0.11,0.187,0.186,0.473,0.171,0.117,0.042,0.246,0.393,0.319,1029
158,187408,26754,35.409,677,28.011,0.713328044,0.173403411,0.043355811,0.002766759,0.036642205,9.92E-05,0.028312178,0.002092424,12.326,0.492,0.076,0.27,0.187,0.094,0.091,0.207,0.243,0.511,0.238,0.145,0.099198397,0.285571142,0.324649299,0.290581162,713
159,28596,3800,28.059,0,39.261,0.190752486,0.01331506,0.768712111,0.008993417,0.009113463,0.000800304,0.007102699,0.00121046,21.187,0.387,0.081,0.226,0.241,0.087,0.12,0.147,0.197,0.502,0.21,0.167,0.183550652,0.283851555,0.32998997,0.202607823,625
160,35301,4212,27.932,114,31.631,0.596127649,0.37073801,0.01881085,0.000901478,0.005989823,0.000200329,0.006931367,0.000300493,14,0.444,0.078,0.329,0.21,0.143,0.109,0.105,0.31,0.526,0.214,0.208,0.200803213,0.364457831,0.280120482,0.154618474,549
161,915659,139688,34.828,0,29.74,0.76344604,0.131424442,0.050371842,0.004255362,0.03131304,0.000200725,0.017483114,0.001505435,10.85,0.483,0.061,0.289,0.161,0.101,0.08,0.189,0.248,0.517,0.21,0.162,0.095712861,0.28115653,0.305084746,0.318045862,739
162,3348,341,21.049,-1,29.595,0.794598109,0.00180063,0.201210424,0,0,0,0.002390837,0,9.264,0.317,0.062,0.29,0,0.131,0,0,0.284,0.506,0.182,0.276,0.187872763,0.287276342,0.306163022,0.218687873,761
163,153229,12298,22.138,0,34.077,0.452281868,0.419129168,0.050238017,0.006606589,0.032843328,0.001097772,0.036505893,0.001297366,6.029,0.516,0.058,0.337,0.155,0.099,0.1,0.142,0.24,0.515,0.253,0.103,0.075924076,0.322677323,0.325674326,0.275724276,1487
164,6693,592,19.389,2,28.601,0.903672674,0.005133305,0.046501115,0.017840998,0.003998152,0.001798164,0.021055592,0,8.159,0.497,0.05,0.33,0.195,0.103,0.07,0.253,0.292,0.496,0.232,0.219,0.112,0.382,0.354,0.152,527
165,108236,7345,18.818,283,27.868,0.655721893,0.205505878,0.070531498,0.00314478,0.040329549,0.000813825,0.022646438,0.001306139,6.764,0.486,0.061,0.248,0.123,0.107,0.07,0.132,0.218,0.513,0.244,0.146,0.061,0.216,0.283,0.44,1096
166,150847,16552,28.462,343,27.377,0.891627001,0.036271615,0.048372196,0.002400032,0.010303067,0.00020084,0.010222731,0.000602519,8.705,0.5,0.054,0.323,0.195,0.109,0.08,0.112,0.278,0.507,0.236,0.175,0.140421264,0.436308927,0.233701103,0.189568706,809
167,23863,2641,26.794,74,26.817,0.960664842,0.017330244,0.00814072,0.001498292,0.005214056,0.000199772,0.006952075,0,9.419,0.433,0.073,0.343,0.268,0.164,0.08,0.145,0.354,0.518,0.186,0.198,0.092721834,0.434695912,0.287138584,0.185443669,573
168,126752,9423,24.134,463,31.247,0.707284914,0.155327586,0.082598316,0.002677028,0.024842425,0.001488348,0.023793589,0.001987794,5.961,0.497,0.054,0.298,0.165,0.101,0.07,0.138,0.21,0.506,0.264,0.111,0.104208417,0.316633267,0.28757515,0.291583166,1346
169,40559,6291,32.097,147,33.857,0.808234915,0.022391068,0.053750655,0.084384699,0.008847596,0.000604619,0.019347817,0.002438631,15,0.448,0.066,0.33,0.222,0.126,0.07,0.155,0.25,0.501,0.176,0.167,0.119238477,0.273547094,0.310621242,0.296593186,628
170,26232,2754,28.294,0,36.38,0.550424128,0.418252552,0.0156015,0.003429121,0.004110935,0,0.008181763,0,18.158,0.367,0.091,0.368,0.273,0.127,0.12,0,0.357,0.451,0.202,0.153,0.2333001,0.444666002,0.222333001,0.099700897,616
171,14540,1399,24.855,4,26.718,0.968187323,0.000595557,0.013747444,0.003771862,0.002660155,0.000297779,0.009846545,0.000893336,7.221,0.53,0.04,0.314,0.222,0.091,0.07,0.198,0.316,0.502,0.231,0.184,0.092184369,0.383767535,0.351703407,0.172344689,639
172,129757,19006,31.271,453,30.134,0.897950253,0.026464709,0.038876568,0.002068643,0.015156789,0.000198908,0.018090682,0.001193448,9.727,0.512,0.065,0.219,0.171,0.086,0.08,0.214,0.209,0.516,0.188,0.198,0.093718843,0.317048853,0.274177468,0.315054835,754
173,125566,19142,34.061,0,30.15,0.896131691,0.038513081,0.031402512,0.003320266,0.013481078,0.000100008,0.017051364,0,12.409,0.462,0.063,0.293,0.241,0.114,0.091,0.068,0.308,0.51,0.198,0.16,0.119,0.305,0.267,0.309,692
174,22015,2305,26.207,0,27.697,0.915777355,0.018560416,0.025728301,0.008759636,0.019841826,0,0.011332466,0,14.338,0.413,0.06,0.333,0.252,0.127,0.09,0.111,0.359,0.505,0.237,0.186,0.177532598,0.434302909,0.260782347,0.127382146,549
175,57431,5090,29.375,0,29.131,0.601212775,0.211586298,0.168349967,0.004015944,0.006133805,0.000199798,0.008501414,0,14.891,0.379,0.047,0.337,0.217,0.115,0.09,0.261,0.293,0.388,0.192,0.13,0.201,0.371,0.316,0.112,721
176,125040,15931,34.243,675,29.248,0.627672817,0.202893168,0.117955307,0.009737587,0.010902082,0,0.027496135,0.003342904,14.522,0.387,0.074,0.334,0.256,0.112,0.089,0.129,0.288,0.514,0.275,0.106,0.144710579,0.309381238,0.349301397,0.196606786,781
177,7746,1037,40.059,-1,26.243,0.676479921,0.264273674,0.037957362,0.003272186,0.002855726,0.000396629,0.012473971,0.00229053,23.105,0.272,0.092,0.33,0.25,0.117,0.109,0,0.376,0.36,0.168,0.141,0.284,0.443,0.183,0.09,478
178,15408,1768,29.763,19,25.756,0.905899385,0.006715728,0.054168175,0,0.02259018,0,0.010626533,0,7.473,0.467,0.046,0.317,0.226,0.096,0.091,0.15,0.228,0.506,0.233,0.188,0.089267803,0.330992979,0.380140421,0.199598796,638
179,7654,855,26.465,-1,25.867,0.494180159,0.061316357,0.41498822,0.002626698,0.003518973,0,0.022467292,0.000902301,18.559,0.375,0.061,0.284,0,0.108,0.13,0,0.314,0.463,0.256,0.17,0.217,0.352,0.272,0.159,608
180,1364765,94112,19.873,0,33.855,0.627480563,0.110215946,0.157136679,0.001116442,0.08475906,0.00010058,0.014061133,0.005129598,4.386,0.511,0.048,0.216,0.122,0.086,0.08,0.154,0.244,0.519,0.226,0.157,0.09164149,0.241691843,0.237663646,0.429003021,1578
181,4208,506,27.217,7,31.238,0.972926441,0.000704778,0.015656149,0.005185155,0.001691468,0,0.00243652,0.001399489,8.572,0.412,0.091,0.297,0.199,0.092,0.07,0.147,0.285,0.486,0.172,0.252,0.106106106,0.419419419,0.344344344,0.13013013,535
182,14005,2104,40.19,0,29.683,0.516275398,0.0044074,0.08499985,0.132841623,0.211005507,0.008944723,0.0415255,0,7.911,0.468,0.058,0.304,0.2,0.061,0.06,0.268,0.198,0.47,0.27,0.073,0.095427435,0.271371769,0.385685885,0.247514911,981
183,77907,7386,23.393,0,24.399,0.889755852,0.00719859,0.07758369,0.002698213,0.010410269,0,0.012252706,0.00010068,7.525,0.515,0.049,0.31,0.22,0.106,0.07,0.118,0.262,0.5,0.252,0.143,0.147294589,0.374749499,0.269539078,0.208416834,714
184,10149,1391,31.32,-1,23.442,0.90275057,0.001799064,0.063157158,0.003428217,0.012273618,0,0.016491424,9.99E-05,9.182,0.569,0.022,0.284,0.178,0.085,0.081,0.19,0.276,0.507,0.24,0.163,0.06,0.27,0.437,0.233,600
185,26073,3114,30.022,13,25.551,0.953453588,0.005544088,0.018088087,0.000997138,0.01291294,0,0.009004158,0,11.215,0.534,0.049,0.285,0.214,0.103,0.08,0.118,0.28,0.501,0.248,0.15,0.114343029,0.451354062,0.272818455,0.161484453,739
186,33034,3655,24.168,85,28.946,0.924214788,0.020153936,0.025235012,0.00200437,0.002295003,0.000100218,0.025996673,0,8.469,0.526,0.058,0.308,0.234,0.098,0.069,0.169,0.262,0.506,0.239,0.172,0.108891109,0.423576424,0.285714286,0.181818182,634
187,16561,1589,19.612,10,28.302,0.966971047,0.006433952,0.005934422,0.001198873,0.007133295,0,0.012328411,0,11.596,0.466,0.065,0.29,0,0.102,0.07,0,0.29,0.506,0.225,0.195,0.134673367,0.342713568,0.382914573,0.139698492,552
188,27013,3666,34.168,141,30.854,0.454452364,0.454813774,0.072111234,0.000301175,0.010701737,0.000301175,0.007318542,0,17.539,0.426,0.095,0.337,0.209,0.132,0.099,0,0.291,0.51,0.224,0.121,0.148445336,0.29889669,0.343029087,0.209628887,687
189,480738,50142,26.215,1496,32.647,0.778385868,0.046832945,0.130241043,0.003110234,0.02258907,0.000598122,0.016637757,0.00160496,9.841,0.439,0.067,0.287,0.26,0.113,0.079,0.197,0.292,0.517,0.205,0.216,0.118644068,0.338983051,0.328015952,0.214356929,930
